book_id,rating
6748,1
5971,3
2430,3
8827,5
1730,3
2978,5
815,5
5132,1
7034,5
6551,1
3032,4
1510,4
96,2
1651,3
5961,5
7805,1
6162,3
8013,1
8953,5
3737,4
7777,5
4416,5
5999,5
4350,2
1438,2
6739,1
8912,4
811,4
6463,4
2074,3
7689,4
4718,1
6398,2
8230,2
7952,2
3905,1
2393,2
5027,1
4003,1
3411,4
7139,2
897,5
3583,5
6646,4
520,4
1548,4
2533,5
7488,2
134,4
8295,3
6390,2
8011,4
2261,2
2190,3
2692,1
1370,5
7812,4
8837,1
5239,1
2875,2
8440,3
7882,1
7666,3
1441,1
5648,1
4099,5
3161,3
3688,5
7260,2
210,5
9233,5
3913,3
5923,2
2357,5
8674,5
949,5
7724,2
2564,2
3905,4
7723,5
3869,2
5871,1
5766,3
4158,4
8629,3
5885,1
836,5
4301,2
3870,1
5833,5
6219,3
4424,2
7098,3
8915,5
2517,1
2443,4
1233,2
2326,3
4057,2
3553,2
6280,4
6753,1
555,5
4894,2
2998,1
2191,1
6225,4
606,5
8225,5
8622,3
7876,4
8675,4
818,2
3334,2
689,4
2812,3
5259,5
1374,1
753,1
5744,3
3690,1
9035,3
2541,5
7355,5
6984,4
7930,1
9158,2
5385,3
5637,1
3715,3
5527,2
195,1
863,2
7422,3
2466,4
1335,5
212,4
5655,4
1199,5
4209,2
4565,5
6775,1
4628,2
3608,4
5723,1
5476,2
5080,1
9101,2
4534,3
2174,4
4654,4
3194,3
808,4
4978,4
4713,2
1560,4
5187,2
5316,5
1628,4
8290,4
5287,3
719,4
8901,4
1723,1
6264,2
7674,1
8795,2
9413,1
1243,3
9202,4
3341,1
3335,5
2292,4
3646,4
1799,4
2002,1
1291,5
4774,3
3055,1
5646,1
7080,2
7422,3
8013,2
317,5
8375,5
598,3
8744,4
2671,5
8532,2
7258,1
8993,1
90,2
5568,2
7906,1
4715,2
1396,3
878,3
2819,1
6013,4
3747,5
2765,1
5569,5
4438,1
1237,5
8385,3
4716,3
5976,3
3744,1
580,3
5634,5
6668,4
856,4
6944,5
8316,3
2458,1
3896,1
7767,3
3354,4
124,4
2947,1
5267,4
3465,5
3306,5
7246,4
2313,2
1954,1
2675,2
9239,3
2836,2
3380,2
7135,1
2385,3
1048,2
9344,4
4565,1
7946,4
6082,1
3149,5
5175,3
6297,2
858,3
4440,5
3496,5
5594,1
9239,1
3550,2
377,1
7955,1
6135,5
7058,3
8440,1
1721,4
2062,5
1981,4
8519,5
7956,5
6517,4
1176,1
808,2
5314,2
380,5
6625,4
8508,3
3640,1
3996,1
6816,3
687,5
1979,4
1173,2
7796,3
4483,2
2038,4
48,3
4515,1
8322,2
8189,4
1681,2
7454,2
1836,5
5124,4
2889,4
7753,2
5436,3
5472,3
8507,4
7492,4
6604,5
327,1
2153,3
8030,5
4350,4
817,2
5061,5
5643,1
704,3
7539,2
8931,5
1019,2
3752,3
4218,1
5556,4
848,2
2645,2
1678,1
7194,5
2726,5
4304,2
5495,2
2309,2
6782,4
6358,5
6161,1
2791,4
5930,3
5870,4
3667,5
2075,4
5703,5
3565,1
5163,1
1756,1
7905,4
7665,4
7539,3
3568,1
4000,5
8250,4
553,2
6557,3
8423,3
2224,5
6582,5
989,3
7356,5
7854,4
9189,2
2049,3
3316,3
4845,3
7660,2
277,2
9061,1
2503,5
6526,2
7479,4
5261,5
2287,3
1878,5
5319,5
6210,5
3993,2
4203,5
4865,2
6075,1
6986,3
8541,4
4556,4
3857,1
5126,1
7441,1
287,2
8516,5
7964,4
1003,1
8944,4
2815,3
2770,1
7464,2
8555,5
2810,3
9388,5
6019,4
3608,5
1079,4
2413,1
5490,3
4491,5
8,4
7747,2
7361,1
1615,4
636,3
5151,5
7715,2
6607,4
5400,2
1884,1
4761,5
7890,1
3506,5
7804,1
8779,2
507,4
774,4
2797,5
2793,5
7948,2
7795,4
4761,4
7766,4
7237,2
8,3
9387,3
4235,5
5824,5
8957,5
2463,1
8961,4
9162,1
1327,1
4358,4
8735,4
19,5
6456,2
5668,2
3964,1
2070,2
7471,5
6731,4
3121,5
9078,5
2102,4
3298,4
4001,5
893,5
2613,2
5498,5
6396,3
3846,5
2093,2
2937,2
858,4
6257,4
3156,5
5616,4
1092,5
52,2
2328,5
2610,1
8109,4
9113,4
6380,4
8237,4
1466,1
2416,5
2389,3
3298,3
4616,5
6177,1
4421,2
6523,5
305,3
5312,1
33,1
5834,3
6854,4
2773,2
3686,4
4363,4
8881,5
2236,3
8970,3
3462,4
44,1
5631,5
501,2
5528,1
3967,4
4784,5
7931,3
8432,2
3554,4
8686,3
1634,3
8215,1
8125,4
2787,4
888,3
548,2
2369,3
983,5
5241,5
669,2
6029,2
7541,5
8375,3
1694,1
838,3
7476,3
6208,1
7133,5
2931,1
1829,5
809,1
6545,2
4388,4
5830,4
8705,4
7680,1
782,5
6435,2
2758,2
4789,4
1065,5
265,1
1019,3
5213,4
7701,1
3039,5
251,5
9255,3
6175,4
365,5
7724,1
6977,5
8197,5
312,5
3645,5
9092,3
2661,2
619,5
4551,2
7635,5
9382,3
7513,2
8688,5
7606,2
5956,4
7816,1
5712,2
4587,5
7184,3
2601,1
8784,3
1751,4
596,1
7156,5
1563,5
4350,1
7715,2
117,5
5105,1
7161,4
3394,4
92,2
6569,5
8869,5
2350,3
8069,3
1626,2
7191,2
4149,3
7739,4
5315,4
8131,4
4248,5
2432,2
1645,3
2309,3
3227,2
7746,1
1025,3
4011,2
4648,5
4947,5
3419,3
4668,4
3518,2
9380,3
1862,5
5123,3
646,1
541,1
1754,1
541,3
5350,5
4171,5
5344,5
5772,3
6405,1
6125,3
3687,3
7325,4
7134,4
6374,1
2256,3
6340,2
2225,2
1670,4
5859,1
7521,3
2736,4
7574,1
6452,4
6026,1
5110,5
4536,1
1108,5
4371,5
4963,4
3943,1
2442,1
2762,1
591,5
7898,3
7482,3
4703,1
9186,5
4107,5
445,2
4742,5
9021,5
7977,4
3633,4
8302,4
8878,5
6714,3
1468,1
4322,4
5697,1
7764,3
1552,2
128,1
3339,1
130,3
3257,1
3037,1
2184,1
1545,1
4741,5
1352,3
8868,3
4930,3
4684,2
4963,2
7778,3
3878,3
8749,4
128,4
94,2
8755,5
3400,5
3696,3
7493,3
903,1
7800,4
4841,2
7510,5
4906,3
3924,1
2245,2
4283,2
5598,5
6436,4
8485,3
3696,1
4874,4
6582,3
2148,3
2097,3
3239,5
122,1
1046,1
2130,3
5249,1
2169,4
8863,4
3309,4
2548,1
1790,5
9381,4
6692,4
1655,5
2002,5
8921,3
7974,5
9153,3
8546,2
1527,2
7462,2
8942,2
8560,5
5234,1
7984,1
3886,3
7705,4
7920,2
2867,4
2275,2
7325,5
1229,2
6974,3
3151,3
1893,5
6314,2
9060,5
8204,2
8786,5
1977,5
4253,5
9140,3
440,5
2401,1
6421,1
2189,2
8865,5
1516,3
6842,2
4638,1
7545,4
6429,1
8360,2
7353,3
5581,3
3497,4
3222,3
7995,5
6470,5
5411,2
8677,4
6384,4
3913,1
5394,5
4408,1
6731,4
8507,1
7061,4
4176,1
7356,5
4209,5
3661,4
6012,1
1439,1
263,3
6649,2
1424,2
8051,5
3672,3
8301,5
3620,4
1835,3
9097,5
8444,5
707,1
7003,5
6022,2
6427,3
3105,3
5874,1
7673,3
1658,1
2574,5
4730,3
9027,5
5467,3
6022,4
1872,5
8494,1
5688,4
4010,3
5076,5
8376,4
9401,3
4955,3
2329,3
7397,2
5725,4
5254,5
2294,1
2624,3
5141,4
1930,3
247,3
558,1
8561,2
647,1
2271,3
7764,4
3080,1
8351,3
7271,4
4042,1
3796,5
2971,1
912,3
3257,3
2138,1
282,5
2658,5
2632,4
3894,2
3455,5
8000,1
856,3
217,1
4501,2
4485,5
926,1
5505,2
5281,5
6803,2
5267,5
466,3
2472,4
7956,1
1779,5
3004,5
8987,3
5323,4
1123,3
6900,4
4206,2
7542,1
606,3
4673,2
2022,4
5816,5
8829,4
6499,3
8447,1
219,1
401,1
1482,2
2686,3
2497,3
5791,3
6313,5
1250,3
293,1
4845,4
5548,3
453,3
4589,2
2343,5
8689,2
9059,2
6913,4
6882,2
5731,4
5026,2
1367,1
611,1
7131,5
1012,2
3609,2
657,4
4781,4
8836,3
675,4
3148,2
3558,4
8383,4
3129,1
9134,5
3812,2
574,5
1090,1
8521,2
8123,4
501,1
325,5
756,3
1926,2
2758,2
3376,1
7590,5
9128,2
6372,2
3886,3
7599,2
8039,3
5912,3
3813,4
5077,3
282,4
8423,3
859,3
5563,3
9260,4
3981,1
2426,4
1563,5
263,1
6616,4
8669,3
4886,2
7313,4
4182,3
6587,3
1195,5
9298,1
3616,3
8054,3
339,2
7626,1
4972,2
3731,2
5491,5
3213,3
1354,3
1608,4
8686,2
3013,4
4447,4
8475,3
7321,4
1868,3
7492,3
6802,5
1101,5
9034,1
7189,1
4448,2
2157,4
6155,3
7640,5
608,3
177,1
3402,3
8586,5
4389,4
3535,3
5268,2
3317,2
6477,2
9325,1
1907,1
4111,1
1442,1
4120,3
6577,2
8763,3
4282,2
931,3
3970,5
607,1
7768,3
5310,1
7604,4
2928,5
5467,2
8273,2
4908,5
8679,3
6069,1
2884,3
8194,3
6287,4
3686,3
7303,1
5078,3
3848,3
6659,1
2455,2
7010,5
1849,4
7228,1
819,1
3195,1
8234,5
2246,2
4279,1
607,5
2466,1
9292,3
4041,5
956,4
7005,5
6378,4
6889,4
9293,2
1700,5
5950,5
6407,3
2763,3
6439,4
921,5
7031,1
5967,5
4183,5
8580,4
5319,3
7563,3
4800,1
7984,2
7340,4
2369,1
7824,5
6881,4
4619,5
5041,5
793,1
289,1
5511,4
6315,4
4514,5
5504,1
7538,5
9189,4
4121,3
7885,1
6777,1
2194,4
4260,1
8796,4
2317,3
3106,2
4898,1
9139,1
826,5
8368,1
5709,3
6772,1
1700,3
8162,4
5514,2
3960,4
5288,3
1379,4
2221,3
6315,1
2109,5
3204,1
5998,4
1909,3
8609,3
6002,3
3188,1
4370,5
2423,3
1568,4
390,4
1850,3
123,5
860,2
2521,4
5372,2
2144,2
9273,2
6360,1
239,2
2101,5
7432,3
1392,1
5133,2
2391,5
6173,4
2979,4
6461,3
3258,5
1348,2
1770,2
6859,4
6927,5
2340,3
869,2
4300,4
4809,3
3912,1
8152,2
7043,3
3436,1
989,5
6566,2
8100,1
8316,4
4543,4
4290,3
6742,2
2758,3
5461,3
2508,2
1437,2
2873,2
5799,5
7361,5
371,3
6014,2
3689,2
5985,4
3637,3
9325,3
2604,5
3185,4
9220,3
4957,4
3020,5
5896,3
6367,2
4240,2
3893,2
6692,5
7913,2
7792,5
3937,3
4890,2
1886,1
9016,5
3895,1
1597,1
2096,3
7506,2
1957,4
5952,1
5543,5
113,5
995,4
1218,5
358,3
5398,5
4197,2
6945,3
3242,1
4462,2
7135,3
7962,1
3235,1
8857,1
9323,4
8684,5
6384,3
5774,3
7618,2
5775,5
1599,2
2444,2
3177,4
8566,5
8950,2
2491,3
4710,1
5077,4
5404,4
8975,5
1915,1
7315,4
4704,4
5023,4
1531,4
9110,4
1529,5
5417,4
4447,1
6751,1
6099,4
5056,5
740,3
5373,4
3967,3
8647,3
912,3
83,1
6726,3
842,1
2414,4
8370,1
8685,4
8502,1
4007,3
4885,1
2199,5
8045,2
2713,3
1722,2
2933,3
9047,3
7558,1
2093,1
4377,1
1777,5
7981,5
8177,3
7721,5
4677,5
1886,1
5080,5
7383,4
6557,1
1545,2
6820,2
1831,5
5205,4
4306,5
7668,2
3230,5
7659,1
174,2
8503,3
4045,3
5580,2
5934,2
4966,2
5827,4
8366,4
2215,2
6259,2
401,3
6841,4
8914,1
1852,3
3436,5
3950,2
3803,4
2045,1
4468,1
8565,4
3229,1
3813,3
4037,3
244,1
2134,3
7075,1
6801,1
3267,2
93,3
126,4
6183,4
6748,2
6790,4
1939,1
1770,1
9228,4
7962,5
1421,5
4182,5
2368,5
5749,1
2731,1
2066,4
6831,5
3157,3
3386,5
8657,5
692,3
2537,1
3282,3
5843,4
1301,2
4364,5
6183,5
4645,4
2002,3
7860,5
5409,3
3633,4
2143,2
6845,2
5679,4
1111,2
1498,5
6325,3
4849,5
4620,5
81,3
434,5
5192,1
5252,3
9369,2
4457,4
5773,2
7013,2
1887,1
4121,3
7894,5
8161,1
3620,4
6721,2
2088,4
1149,4
2940,1
1025,5
2274,5
1861,3
2235,2
46,1
7103,3
166,4
1198,3
3371,4
3250,3
1069,3
2833,5
4155,5
831,1
1721,5
5836,2
5218,1
3459,4
9146,1
2083,3
3400,2
3800,3
6361,5
275,5
8936,2
9151,5
62,3
988,1
2978,4
8229,4
6741,2
5611,1
6167,2
1923,3
6979,4
3734,3
3814,1
4503,5
623,1
6083,1
957,5
7077,1
7128,3
9200,4
5145,4
4397,1
8107,1
485,5
2905,5
8928,2
6248,1
4482,1
3067,4
4096,3
5790,5
8885,5
2517,4
1690,5
8192,1
2468,3
7084,5
3839,2
600,4
2927,5
3281,5
8869,3
7570,3
845,4
3938,4
2368,4
3117,2
2986,3
8053,1
8198,2
887,4
8342,4
8094,3
8088,1
2003,5
73,2
4322,1
5137,1
2282,1
6525,1
4081,3
2481,2
2926,1
2520,2
8261,4
6179,1
3782,5
7854,4
4498,5
7406,3
8364,4
1697,3
7939,4
912,2
7758,4
8119,1
2223,1
6028,4
8473,4
7278,2
5690,3
946,5
8067,1
7157,2
2557,1
1238,5
9143,5
2473,4
7574,2
5331,5
2477,5
4775,2
4975,1
5474,5
5166,4
5062,4
5099,4
5859,1
6868,5
1748,2
2087,5
8345,3
3988,4
5568,3
8504,3
8771,5
4004,1
254,5
7138,1
835,3
6112,4
8027,2
7363,3
3996,1
3870,1
7887,1
5687,4
2608,3
283,4
849,5
2137,5
8462,1
6651,1
953,3
7229,5
870,5
843,1
6785,4
2765,4
5972,5
2839,3
5162,4
7313,4
4143,1
3944,4
708,1
7132,3
7806,2
7912,3
9272,1
6858,3
2635,4
6651,4
5579,4
8469,2
7503,4
3456,1
7361,5
3363,3
7754,2
7756,1
7541,3
6749,5
3648,5
496,2
6150,4
468,3
7424,4
2097,4
9190,1
4392,1
1624,2
700,3
5733,3
4295,1
5698,5
931,3
1350,3
7873,5
2697,4
2412,4
2718,1
6523,4
178,5
7999,1
1849,5
3947,4
798,4
5705,3
1795,4
4568,5
6582,2
7292,1
3646,2
5837,3
4293,3
4719,5
7636,2
7055,1
2580,3
6048,2
7612,2
9310,5
9346,2
2469,3
966,2
6152,3
4895,4
2055,1
3454,4
4793,2
5719,2
4567,1
4267,3
8587,3
2120,5
4120,2
6609,3
2323,4
4300,4
7966,1
9117,1
2996,4
4337,5
7376,4
6938,5
2145,4
7483,4
8438,3
113,5
4926,5
4298,1
7887,2
2443,4
7051,1
465,2
2267,4
6170,2
5358,5
2501,3
9191,2
1484,1
7807,1
3498,3
5661,1
2345,2
5721,2
8044,1
7545,3
182,3
7259,1
3111,4
8816,4
4435,5
4937,5
3973,3
5601,2
8698,5
2098,4
6899,5
6707,5
7335,4
7557,1
3433,2
8093,3
8863,3
6867,5
7974,2
9203,2
7320,3
7937,2
3021,3
3791,4
4487,4
3046,2
7406,2
8266,1
8495,2
1827,2
2380,3
4860,3
9128,2
1624,1
1022,5
5356,5
2315,1
1933,5
2529,5
7429,3
6092,4
6332,4
5701,2
5838,1
3440,4
7619,1
886,3
6156,3
6316,3
4415,4
6120,4
8385,3
5309,4
7293,5
4852,5
3784,3
8772,5
3962,2
4559,4
1030,5
2010,3
1830,5
1588,1
1116,3
7205,2
709,5
4559,5
2143,5
8160,3
8474,5
7382,4
4695,4
3214,1
807,5
5521,3
7217,2
6020,4
1223,3
3318,2
7518,3
7438,2
4196,4
1175,4
3433,5
9260,1
8669,3
7837,1
5598,2
8097,3
5175,4
1558,3
3964,1
8238,4
6494,3
9370,3
3197,1
1113,4
4706,2
9352,5
2521,5
5144,4
2571,4
6328,2
933,3
1823,2
7791,2
4279,4
2597,2
4384,1
4400,5
6340,5
5166,1
6913,5
4068,5
9132,3
2093,1
7557,3
9200,3
6076,5
1978,2
172,4
3861,5
787,1
1015,2
7957,4
6608,3
8496,4
1405,3
4649,2
1145,5
1196,3
7788,3
5818,1
7235,2
4966,4
738,2
2773,4
7000,3
2328,2
1735,1
3926,1
3702,3
9381,5
6369,1
6691,1
9093,5
5308,4
1164,2
7339,4
8021,2
4377,2
5113,1
1497,5
5020,2
4512,1
1090,2
2381,2
908,2
6181,4
3813,2
1975,4
6972,2
4641,4
7939,1
2038,5
8087,2
1142,2
1946,4
5721,4
6478,3
8069,2
7397,3
8480,3
3966,4
2503,3
4228,4
6905,4
4269,1
6166,5
6348,5
8293,1
5184,5
8099,4
8815,3
1009,2
6261,1
9015,3
6080,3
3292,5
7512,4
1524,5
8656,4
7521,1
3535,4
5119,3
5279,2
8015,5
8152,2
1655,5
2666,3
9122,3
4273,2
4426,2
1912,3
4907,2
2647,3
5424,3
2116,1
3445,2
521,5
4891,3
3287,3
4302,2
4584,4
1453,1
6314,4
4857,4
5591,3
4819,4
5359,3
1417,2
58,2
1088,5
9064,1
492,5
453,5
5032,5
6175,2
5914,3
222,3
1222,4
8539,1
7312,5
4403,4
6384,5
757,4
359,2
8987,3
4421,2
5971,2
1609,4
6298,5
6907,3
3918,3
1262,1
2638,4
3274,1
3525,1
3052,2
4116,3
6834,1
8475,4
3859,5
7480,2
6323,2
2026,5
1324,5
4993,1
3698,5
569,5
1670,3
3497,2
6345,4
7866,5
8507,2
6498,1
2718,1
6401,2
2727,5
8883,2
4281,5
8215,1
4714,1
7772,5
4979,5
537,3
279,4
1301,2
8697,1
1698,5
7511,5
4632,5
3246,4
3675,1
5651,3
8587,2
1418,2
3644,5
2086,1
8018,3
8060,1
4700,1
866,4
4292,4
884,4
6152,5
2498,5
350,5
1672,1
7949,2
8413,2
3466,1
5758,4
8810,2
2210,5
7853,5
6193,5
2386,5
2122,5
7790,5
8456,2
1337,4
1692,3
5688,5
8623,5
3783,3
3281,1
4959,2
8109,1
2356,3
1589,4
358,1
4811,5
1304,5
38,1
5659,1
4359,3
1989,1
1773,2
9383,5
9333,2
6366,1
486,3
6259,2
1272,2
7517,1
708,4
6999,4
82,3
5440,1
6949,1
5524,2
7738,5
1070,4
5074,1
1125,1
8721,2
4683,5
1669,2
9127,5
9292,1
183,1
1599,3
3672,5
4189,5
1230,3
4054,4
2418,1
3078,2
1003,5
4353,4
5474,1
1233,4
8521,2
6927,1
2059,1
3404,2
890,3
6194,4
6198,3
7555,2
8674,2
2232,5
8733,5
3613,5
2296,1
3703,1
5224,5
3381,4
3332,3
6385,3
8246,5
7300,3
2379,4
8410,4
6424,2
4373,5
8937,2
5912,2
2156,5
865,3
2595,4
1023,4
1190,3
1891,4
5867,2
4745,4
105,3
8151,1
5307,3
2048,2
9144,5
6619,3
4884,1
878,5
2636,2
8708,3
2367,1
6588,2
2201,5
9221,2
4400,1
9332,5
6852,5
3419,3
6297,5
5099,2
358,5
9408,2
5933,5
6239,4
2653,5
7180,3
8831,1
1122,5
3512,5
5678,5
9278,5
6197,2
6859,5
4238,2
818,4
8748,2
5781,4
3452,2
883,3
7929,2
8758,5
1547,1
591,1
6733,5
163,5
3628,4
5942,5
9218,2
6472,4
4642,2
8564,2
1849,2
6027,5
1449,5
6321,3
6767,1
7709,3
5176,1
1458,1
3151,5
6515,1
984,4
8915,3
2508,2
1708,2
8685,1
7404,3
9259,5
4775,2
115,4
4752,1
777,5
3384,1
2377,3
7152,4
5536,5
8636,4
6856,4
1834,5
7613,4
8513,4
7790,2
8415,5
7309,1
7005,5
7266,1
7682,5
5341,5
3347,1
4612,5
968,3
3389,4
8566,1
6764,3
941,3
8935,1
3427,3
5021,1
4159,2
6755,5
6137,1
1954,4
69,4
8935,3
2912,4
7357,1
4451,4
6787,3
2248,5
7907,2
7360,2
4927,3
8401,1
7178,3
8007,1
9276,2
2361,3
4205,4
924,1
1209,5
7980,5
8591,3
423,2
5056,3
4302,5
3149,1
5997,2
5490,4
5122,3
1279,5
4211,5
4593,5
5336,3
2595,2
1453,5
1102,1
3227,3
3583,2
3169,4
4713,2
7326,3
1585,1
8097,4
2777,4
5898,2
6641,3
282,3
131,4
8414,4
4840,2
7829,3
948,2
7231,5
2141,5
2686,1
5208,2
4644,5
917,2
7400,1
7127,4
93,3
2125,2
1340,2
532,3
6677,2
7833,1
6720,3
3762,2
1499,1
2950,3
2062,5
1220,2
6889,1
2654,2
2495,1
1132,2
6687,2
8967,5
8791,1
1285,1
6046,4
5306,4
8241,2
7013,1
3613,4
134,5
5035,3
8867,1
2540,1
8896,5
2613,2
6283,5
5177,2
440,5
4007,3
3915,3
927,1
8274,1
1087,4
8504,5
2738,4
7252,5
2442,3
8067,2
7622,5
6889,1
1005,1
8405,2
3109,4
9006,3
2901,3
5606,2
8496,1
5793,2
3472,5
1257,4
705,2
2515,4
7292,2
3379,1
2894,5
3824,1
3421,3
5197,3
1900,1
7196,4
5951,4
6797,5
365,5
6326,2
2239,2
8563,3
8335,2
9078,1
4492,4
5109,3
1938,2
5960,5
4812,1
7927,1
96,2
7388,1
923,2
8038,3
4414,5
5557,2
1767,2
3464,3
7579,1
3647,3
1196,4
4737,5
1590,2
3397,1
4766,4
6424,3
4311,2
179,4
4775,3
1278,1
2925,1
2849,5
7629,5
6138,4
3719,4
6515,3
1465,5
6772,1
5347,4
3626,3
6352,2
643,3
438,5
6256,2
7146,2
556,5
6226,4
1368,2
3568,1
4905,5
8202,2
2220,2
7742,3
2964,1
3790,3
6015,2
225,4
6836,4
4730,5
5003,3
5136,1
5063,3
4598,3
2403,4
4930,3
1194,5
910,5
7527,3
6611,4
5600,4
5567,4
1377,3
4888,5
5537,3
887,2
2022,5
8069,4
7090,4
2217,2
3721,5
6368,2
6763,2
6602,1
2471,1
4097,2
2580,3
3265,4
6735,2
2320,2
3153,2
6029,1
3139,2
3030,2
896,2
605,2
6784,3
581,4
5217,3
6107,5
3416,4
5635,4
5130,5
2222,1
9408,5
8071,2
3868,2
8207,2
3783,4
8251,4
1871,4
3010,5
4292,1
4035,2
5355,1
9262,5
4455,3
9250,5
5788,4
8472,1
4044,3
3732,5
388,4
615,3
4129,4
7374,2
3337,5
5280,1
2322,4
9040,2
6334,1
738,1
6002,5
7395,2
6065,4
1387,4
4380,2
3398,5
3490,4
8905,4
4406,3
4049,3
4702,5
7422,3
8031,2
1501,4
1264,4
5588,2
8465,4
4220,4
5318,2
612,3
9270,3
7865,2
3073,4
3553,5
6872,2
2746,5
3436,4
387,2
9099,2
1635,4
4711,4
6350,2
2802,3
5152,3
6049,4
6462,4
3348,3
133,2
6438,5
2540,3
7856,4
4273,2
7943,2
7071,3
8616,2
3728,1
5948,5
6938,4
9363,3
1559,4
1079,5
6863,4
5403,5
4990,3
3691,1
5603,4
548,5
6978,3
9157,4
5914,1
2963,2
476,3
3741,3
8644,4
1951,1
8983,5
3745,2
1180,5
7818,3
1201,3
6445,2
8727,4
8695,3
7799,2
567,5
6569,2
8914,2
7981,2
3804,5
3073,3
3213,2
1183,3
172,5
1779,1
8260,1
2541,1
2231,3
2672,1
3494,3
1607,2
3491,2
4587,4
1128,4
1162,1
7275,2
1614,5
2704,1
1438,5
6812,5
8396,4
3219,3
6914,1
3509,3
6155,4
7086,3
3901,4
3459,2
280,1
8389,5
6138,3
6569,2
697,1
7544,1
1137,3
2552,4
6182,1
4346,1
4098,3
2572,5
4188,2
5472,4
1356,1
1650,3
5708,5
685,2
1438,2
2135,4
4595,1
2904,4
3289,5
5434,3
7413,3
6406,5
5172,4
3953,4
4178,5
619,4
8915,4
2328,1
2571,1
4970,5
909,4
3963,2
2889,3
1652,4
1281,5
2774,4
4933,5
6095,1
5237,4
2162,2
8945,1
8269,2
4877,1
813,5
6053,4
412,1
5307,4
6905,2
6138,3
1872,2
8407,3
6345,4
1929,2
6637,3
1050,3
3418,5
2028,2
456,4
8088,2
4136,5
1502,3
206,1
8392,1
7701,1
4269,3
5303,5
2830,1
2557,2
1797,5
2143,4
2534,2
3548,3
6840,4
6435,2
3289,4
6707,4
174,1
7074,3
4735,2
4177,5
7412,2
2070,1
541,3
6829,4
432,5
4079,4
4241,2
1470,3
6360,5
2572,3
7534,1
3856,5
5578,3
2546,1
5900,5
4584,1
5696,2
3374,4
2649,4
3763,1
7224,5
7312,4
2058,4
5427,3
5470,1
6452,5
4357,2
5541,5
6796,5
5336,3
128,2
4654,1
6168,3
7209,5
879,4
4431,3
1594,3
8766,3
7730,3
8977,5
434,3
3013,4
6941,2
4013,5
1953,1
1861,2
5091,3
2708,3
5447,1
6312,1
7259,4
5032,2
3375,1
50,1
5899,2
1151,4
270,5
6464,3
8556,1
2056,2
3622,1
5058,2
166,5
2207,4
106,2
5915,3
2781,5
8944,1
1011,4
6852,2
539,3
8971,2
8883,4
1588,3
4632,3
129,2
6628,1
7379,1
3714,5
1263,4
8732,4
8015,4
1338,1
5382,3
8665,1
2279,3
7439,4
6756,2
7644,1
4047,4
8563,5
3105,2
6660,2
4611,3
4536,4
741,5
4833,1
6207,1
6141,4
3166,2
2181,1
6445,3
469,4
1010,4
3016,3
4039,2
7992,4
4591,4
353,1
3638,1
4513,4
2266,5
3052,5
6734,5
5691,2
1095,5
7957,5
762,3
2791,3
8532,5
2751,3
3903,4
7308,5
1065,5
534,4
8745,3
305,4
4906,4
5601,5
4403,4
6319,3
8207,1
4296,4
3757,4
8125,1
4445,2
5593,2
1321,3
286,5
5686,4
582,2
6977,2
5147,3
5699,1
2148,3
6218,3
8263,1
1962,1
1737,4
5834,5
7183,3
399,4
6138,4
6876,4
6706,4
1649,4
7095,3
5325,3
1927,2
3146,2
4713,3
4623,5
1985,4
7955,1
6996,5
2937,3
5562,1
8078,4
4753,4
2739,3
7081,4
7525,3
8648,1
3485,5
5542,3
655,1
7731,4
6975,5
1992,3
588,5
546,2
1233,5
3735,2
2016,1
868,3
6995,5
4,3
5641,4
106,5
570,1
4916,3
2366,4
14,3
3634,1
3426,3
1358,1
2071,1
5126,2
788,4
1208,2
1671,1
1172,3
725,4
3838,4
6670,3
6873,1
5213,2
3913,2
8256,2
3899,2
4886,2
3808,3
5703,3
4787,4
2626,2
1915,3
2956,4
5202,1
6430,4
8076,1
2316,5
3921,1
1310,5
1176,2
3801,1
3718,1
3223,5
1391,5
3336,1
766,3
4769,5
2916,2
7336,3
2684,3
8514,4
3155,1
1191,2
5702,2
2050,4
3628,5
7408,3
4102,3
6958,4
6305,3
5807,4
8009,5
8326,5
8234,5
8190,5
228,1
1226,1
6640,1
359,3
2193,1
1230,4
525,2
8456,3
7399,5
3188,4
8153,3
2948,3
422,3
4031,5
982,3
3688,2
646,4
8287,2
7445,4
6729,3
8161,4
2995,5
6770,4
7324,1
5065,4
2785,5
7613,2
966,2
2472,3
340,5
1131,4
2801,3
216,3
2988,3
2912,3
8632,5
7349,2
5866,4
2551,3
5215,2
7791,1
6623,5
2278,2
8442,5
8710,5
7184,5
1047,2
2172,4
3967,3
8509,3
8458,2
448,4
6703,4
7198,2
3388,2
8275,5
5902,3
4611,2
4475,1
6823,1
765,5
1951,4
996,4
3557,2
6292,3
7577,1
1800,4
5194,2
6421,1
5843,4
4706,5
3766,2
1635,2
2687,2
7515,1
8978,2
5859,3
8839,1
7905,3
4973,1
6932,5
3372,1
2325,2
2832,1
1046,4
7875,5
4108,5
4704,3
3942,3
2869,3
5975,3
2506,4
3651,4
1840,3
122,1
216,4
4298,2
6730,2
549,5
552,4
257,1
1516,1
670,4
8255,5
8961,4
481,2
8025,2
7224,1
3903,5
5427,5
7187,5
3803,1
6534,2
8478,1
2078,1
2455,5
7859,2
8688,2
6111,2
7621,4
2939,2
940,1
8658,3
6034,5
3313,3
2514,2
5321,2
1183,2
6144,5
